Symbol,DateTime,Open,High,Low,Close,Volume,RSI_RSI,MACD_MACD,MACD_MACD_Signal,MACD_MACD_Hist
AAPL,2021-06-04 15:51:00,123.5283,123.5332,123.4890,123.5057,219753,,,,
AAPL,2021-06-04 15:50:00,123.4302,123.5479,123.4204,123.5283,515691,,,,
AAPL,2021-06-04 15:49:00,123.3958,123.4302,123.3909,123.4302,170472,,,,
AAPL,2021-06-04 15:48:00,123.4057,123.4106,123.3713,123.3973,232644,,,,
AAPL,2021-06-04 15:47:00,123.3615,123.4106,123.3517,123.4057,182199,,,,
AAPL,2021-06-04 15:46:00,123.3762,123.3811,123.3419,123.3711,190774,,,,
AAPL,2021-06-04 15:45:00,123.3320,123.3909,123.2830,123.3762,235295,,,,
AAPL,2021-06-04 15:44:00,123.1800,123.3321,123.1796,123.3272,247637,,,,
AAPL,2021-06-04 15:43:00,123.1261,123.1849,123.1163,123.1800,159401,,,,
AAPL,2021-06-04 15:42:00,123.1506,123.1555,123.1114,123.1262,190758,,,,
AAPL,2021-06-04 15:41:00,123.1773,123.1800,123.1261,123.1506,106989,,,,
AAPL,2021-06-04 15:40:00,123.1750,123.1898,123.1457,123.1800,169729,,,,
AAPL,2021-06-04 15:39:00,123.2095,123.2144,123.1653,123.1653,218401,,,,
AAPL,2021-06-04 15:38:00,123.1800,123.2438,123.1751,123.2144,232339,,,,
AAPL,2021-06-04 15:37:00,123.1800,123.1849,123.1555,123.1849,102666,,,,
AAPL,2021-06-04 15:36:00,123.1751,123.1947,123.1457,123.1752,145987,,,,
AAPL,2021-06-04 15:35:00,123.1555,123.1947,123.1360,123.1800,206497,,,,
AAPL,2021-06-04 15:34:00,123.1800,123.1849,123.1555,123.1653,133942,,,,
AAPL,2021-06-04 15:33:00,123.1408,123.1849,123.1261,123.1751,169236,,,,
AAPL,2021-06-04 15:32:00,123.1849,123.1947,123.1359,123.1359,130871,,,,
AAPL,2021-06-04 15:31:00,123.2160,123.2242,123.1555,123.1756,168175,,,,
AAPL,2021-06-04 15:30:00,123.2438,123.2634,123.2144,123.2144,106065,,,,
AAPL,2021-06-04 15:29:00,123.2879,123.2977,123.2438,123.2438,88966,,,,
AAPL,2021-06-04 15:28:00,123.2732,123.2928,123.2487,123.2879,108592,,,,
AAPL,2021-06-04 15:27:00,123.3419,123.3419,123.2732,123.2781,142020,,,,
AAPL,2021-06-04 15:26:00,123.3628,123.3713,123.3321,123.3399,78872,,,,
AAPL,2021-06-04 15:25:00,123.3615,123.3811,123.3615,123.3664,99988,,,,
AAPL,2021-06-04 15:24:00,123.3419,123.3684,123.3223,123.3684,80761,,,,
AAPL,2021-06-04 15:23:00,123.3370,123.3713,123.3321,123.3468,90867,,,,
AAPL,2021-06-04 15:22:00,123.3958,123.3958,123.3321,123.3387,196112,,,,
AAPL,2021-06-04 15:21:00,123.4253,123.4302,123.4008,123.4008,123293,,,,
AAPL,2021-06-04 15:20:00,123.4399,123.4400,123.4204,123.4205,52065,,,,
AAPL,2021-06-04 15:19:00,123.4301,123.4400,123.4204,123.4351,50454,,,,
AAPL,2021-06-04 15:18:00,123.4301,123.4400,123.4204,123.4205,78327,,,,
AAPL,2021-06-04 15:17:00,123.4498,123.4498,123.4204,123.4233,45052,,,,
AAPL,2021-06-04 15:16:00,123.4253,123.4694,123.4204,123.4466,103354,,,,
AAPL,2021-06-04 15:15:00,123.4351,123.4351,123.4106,123.4204,117173,,,,
AAPL,2021-06-04 15:14:00,123.4596,123.4792,123.4302,123.4351,121556,,,,
AAPL,2021-06-04 15:13:00,123.4939,123.5087,123.4596,123.4694,90127,,,,
AAPL,2021-06-04 15:12:00,123.5078,123.5185,123.4890,123.4939,115708,,,,
AAPL,2021-06-04 15:11:00,123.5750,123.5822,123.4989,123.4989,108472,,,,
AAPL,2021-06-04 15:10:00,123.5920,123.5970,123.5773,123.5773,86299,,,,
AAPL,2021-06-04 15:09:00,123.6264,123.6264,123.5871,123.5881,80556,,,,
AAPL,2021-06-04 15:08:00,123.6048,123.6264,123.5971,123.6264,84931,,,,
AAPL,2021-06-04 15:07:00,123.5969,123.6068,123.5773,123.6034,73402,,,,
AAPL,2021-06-04 15:06:00,123.6131,123.6166,123.5871,123.5969,83052,,,,
AAPL,2021-06-04 15:05:00,123.5724,123.6166,123.5704,123.6095,100772,,,,
AAPL,2021-06-04 15:04:00,123.5862,123.5870,123.5479,123.5773,96269,,,,
AAPL,2021-06-04 15:03:00,123.6117,123.6166,123.5626,123.5773,121846,,,,
AAPL,2021-06-04 15:02:00,123.6166,123.6362,123.5773,123.6117,135037,,,,
AAPL,2021-06-04 15:01:00,123.6362,123.6558,123.6166,123.6263,96970,,,,
AAPL,2021-06-04 15:00:00,123.6558,123.6656,123.6166,123.6459,117520,,,,
AAPL,2021-06-04 14:59:00,123.6951,123.7049,123.6461,123.6604,117468,,,,
AAPL,2021-06-04 14:58:00,123.7392,123.7441,123.6852,123.6951,72527,,,,
AAPL,2021-06-04 14:57:00,123.7539,123.7539,123.7245,123.7441,75796,,,,
AAPL,2021-06-04 14:56:00,123.7490,123.7539,123.7343,123.7441,55986,,,,
AAPL,2021-06-04 14:55:00,123.7147,123.7637,123.7147,123.7490,110228,,,,
AAPL,2021-06-04 14:54:00,123.7343,123.7343,123.6951,123.7163,45710,,,,
AAPL,2021-06-04 14:53:00,123.6952,123.7441,123.6951,123.7246,80426,,,,
AAPL,2021-06-04 14:52:00,123.6992,123.7147,123.6852,123.7023,77038,,,,
AAPL,2021-06-04 14:51:00,123.7032,123.7049,123.6558,123.6951,72455,,,,
AAPL,2021-06-04 14:50:00,123.7440,123.7440,123.6754,123.7000,144585,,,,
AAPL,2021-06-04 14:49:00,123.7196,123.7636,123.7196,123.7392,135867,,,,
AAPL,2021-06-04 14:48:00,123.6509,123.7244,123.6362,123.7147,202145,,,,
AAPL,2021-06-04 14:47:00,123.6019,123.6558,123.5871,123.6509,347613,,,,
AAPL,2021-06-04 14:46:00,123.5970,123.6068,123.5675,123.6068,129639,,,,
AAPL,2021-06-04 14:45:00,123.5626,123.6068,123.5577,123.5971,127599,,,,
AAPL,2021-06-04 14:44:00,123.4939,123.5675,123.4890,123.5626,186704,,,,
AAPL,2021-06-04 14:43:00,123.4939,123.4989,123.4694,123.4989,60688,,,,
AAPL,2021-06-04 14:42:00,123.4869,123.5087,123.4792,123.4989,60968,,,,
AAPL,2021-06-04 14:41:00,123.4989,123.5052,123.4792,123.4792,64870,,,,
AAPL,2021-06-04 14:40:00,123.5010,123.5087,123.4944,123.4989,40546,,,,
AAPL,2021-06-04 14:39:00,123.4989,123.5087,123.4938,123.5012,57974,,,,
AAPL,2021-06-04 14:38:00,123.4890,123.5087,123.4792,123.4989,56980,,,,
AAPL,2021-06-04 14:37:00,123.4841,123.4989,123.4792,123.4890,58285,,,,
AAPL,2021-06-04 14:36:00,123.4841,123.4989,123.4694,123.4792,73426,,,,
AAPL,2021-06-04 14:35:00,123.4841,123.4890,123.4718,123.4840,88330,,,,
AAPL,2021-06-04 14:34:00,123.5087,123.5087,123.4577,123.4861,74413,,,,
AAPL,2021-06-04 14:33:00,123.4596,123.5087,123.4596,123.5087,68701,,,,
AAPL,2021-06-04 14:32:00,123.4743,123.4792,123.4498,123.4596,76222,,,,
AAPL,2021-06-04 14:31:00,123.4106,123.4791,123.4035,123.4721,117168,,,,
AAPL,2021-06-04 14:30:00,123.3811,123.4106,123.3713,123.4008,79311,,,,
AAPL,2021-06-04 14:29:00,123.3909,123.3958,123.3713,123.3713,67142,,,,
AAPL,2021-06-04 14:28:00,123.4122,123.4203,123.3811,123.3909,57349,,,,
AAPL,2021-06-04 14:27:00,123.3909,123.4204,123.3860,123.4155,123916,,,,
AAPL,2021-06-04 14:26:00,123.3860,123.4057,123.3811,123.3860,61594,,,,
AAPL,2021-06-04 14:25:00,123.3566,123.3860,123.3518,123.3811,43225,,,,
AAPL,2021-06-04 14:24:00,123.3811,123.3909,123.3517,123.3566,61978,,,,
AAPL,2021-06-04 14:23:00,123.3811,123.3909,123.3473,123.3811,71580,,,,
AAPL,2021-06-04 14:22:00,123.3664,123.3811,123.3615,123.3762,52251,,,,
AAPL,2021-06-04 14:21:00,123.3713,123.3762,123.3566,123.3712,27141,,,,
AAPL,2021-06-04 14:20:00,123.3783,123.3860,123.3615,123.3630,85785,,,,
AAPL,2021-06-04 14:19:00,123.3517,123.3811,123.3419,123.3762,75703,,,,
AAPL,2021-06-04 14:18:00,123.3517,123.3517,123.3125,123.3424,57902,,,,
AAPL,2021-06-04 14:17:00,123.3370,123.3615,123.3336,123.3468,39685,,,,
AAPL,2021-06-04 14:16:00,123.3468,123.3615,123.3223,123.3370,62146,,,,
AAPL,2021-06-04 14:15:00,123.2830,123.3517,123.2732,123.3419,101676,,,,
AAPL,2021-06-04 14:14:00,123.2683,123.2830,123.2340,123.2732,114125,,,,
AAPL,2021-06-04 14:13:00,123.3027,123.3198,123.2536,123.2634,93650,,,,
AAPL,2021-06-04 14:12:00,123.3174,123.3223,123.2928,123.2977,60639,,,,
AAPL,2021-06-04 14:11:00,123.3615,123.3713,123.3125,123.3174,101114,,,,
AAPL,2021-06-04 14:10:00,123.3762,123.3909,123.3517,123.3517,80251,,,,
AAPL,2021-06-04 14:09:00,123.3716,123.3762,123.3517,123.3762,36615,,,,
AAPL,2021-06-04 14:08:00,123.3729,123.3811,123.3517,123.3762,51850,,,,
AAPL,2021-06-04 14:07:00,123.3566,123.3811,123.3566,123.3713,68862,,,,
AAPL,2021-06-04 14:06:00,123.3223,123.3713,123.3174,123.3615,84140,,,,
AAPL,2021-06-04 14:05:00,123.2704,123.3320,123.2634,123.3125,49329,,,,
AAPL,2021-06-04 14:04:00,123.2683,123.2830,123.2634,123.2634,52347,,,,
AAPL,2021-06-04 14:03:00,123.3566,123.3615,123.2634,123.2683,187081,,,,
AAPL,2021-06-04 14:02:00,123.3493,123.3517,123.2977,123.3517,121627,,,,
AAPL,2021-06-04 14:01:00,123.3497,123.3517,123.3125,123.3468,142127,,,,
AAPL,2021-06-04 14:00:00,123.2953,123.3517,123.2830,123.3517,130011,,,,
AAPL,2021-06-04 13:59:00,123.2674,123.3027,123.2635,123.2928,63829,,,,
AAPL,2021-06-04 13:58:00,123.2830,123.2830,123.2634,123.2712,17900,,,,
AAPL,2021-06-04 13:57:00,123.2831,123.3125,123.2830,123.2928,32067,,,,
AAPL,2021-06-04 13:56:00,123.2977,123.3321,123.2830,123.2910,39808,,,,
AAPL,2021-06-04 13:55:00,123.2830,123.2977,123.2732,123.2929,69443,,,,
AAPL,2021-06-04 13:54:00,123.3076,123.3076,123.2830,123.2927,47014,,,,
AAPL,2021-06-04 13:53:00,123.3371,123.3517,123.3027,123.3115,86633,,,,
AAPL,2021-06-04 13:52:00,123.3370,123.3419,123.2536,123.3370,150256,,,,
AAPL,2021-06-04 13:51:00,123.3762,123.3860,123.3272,123.3418,57275,,,,
AAPL,2021-06-04 13:50:00,123.3893,123.4008,123.3615,123.3713,62043,,,,
AAPL,2021-06-04 13:49:00,123.3602,123.3909,123.3517,123.3908,59349,,,,
AAPL,2021-06-04 13:48:00,123.3252,123.3615,123.3223,123.3590,51516,,,,
AAPL,2021-06-04 13:47:00,123.3272,123.3370,123.3125,123.3272,57421,,,,
AAPL,2021-06-04 13:46:00,123.3017,123.3321,123.2928,123.3278,31266,,,,
AAPL,2021-06-04 13:45:00,123.3272,123.3273,123.2830,123.2937,57635,,,,
AAPL,2021-06-04 13:44:00,123.3125,123.3418,123.2830,123.3232,90787,,,,
AAPL,2021-06-04 13:43:00,123.3174,123.3290,123.2928,123.3027,38556,,,,
AAPL,2021-06-04 13:42:00,123.3115,123.3909,123.2977,123.3151,142479,,,,
AAPL,2021-06-04 13:41:00,123.3073,123.3125,123.2732,123.3076,46236,,,,
AAPL,2021-06-04 13:40:00,123.2536,123.3125,123.2536,123.3125,47191,,,,
AAPL,2021-06-04 13:39:00,123.2438,123.2634,123.2340,123.2438,51559,,,,
AAPL,2021-06-04 13:38:00,123.3056,123.3125,123.2340,123.2430,97166,,,,
AAPL,2021-06-04 13:37:00,123.2977,123.3223,123.2928,123.3076,106103,,,,
AAPL,2021-06-04 13:36:00,123.2879,123.3125,123.2654,123.2929,63384,,,,
AAPL,2021-06-04 13:35:00,123.2860,123.3027,123.2634,123.2877,52628,,,,
AAPL,2021-06-04 13:34:00,123.3009,123.3272,123.2634,123.2853,166434,,,,
AAPL,2021-06-04 13:33:00,123.2144,123.2977,123.2144,123.2977,128318,,,,
AAPL,2021-06-04 13:32:00,123.1800,123.2193,123.1555,123.2193,57863,,,,
AAPL,2021-06-04 13:31:00,123.1555,123.1947,123.1555,123.1848,78171,,,,
AAPL,2021-06-04 13:30:00,123.1163,123.1555,123.1163,123.1490,65525,,,,
AAPL,2021-06-04 13:29:00,123.1114,123.1251,123.0966,123.1163,59375,,,,
AAPL,2021-06-04 13:28:00,123.1432,123.1456,123.0966,123.1129,82104,,,,
AAPL,2021-06-04 13:27:00,123.1506,123.1632,123.1163,123.1408,74428,,,,
AAPL,2021-06-04 13:26:00,123.1653,123.1653,123.1457,123.1476,32899,,,,
AAPL,2021-06-04 13:25:00,123.1504,123.1800,123.1458,123.1653,29461,,,,
AAPL,2021-06-04 13:24:00,123.1360,123.1751,123.1360,123.1501,58063,,,,
AAPL,2021-06-04 13:23:00,123.1310,123.1457,123.1163,123.1381,46020,,,,
AAPL,2021-06-04 13:22:00,123.1849,123.2045,123.1310,123.1353,65085,,,,
AAPL,2021-06-04 13:21:00,123.1633,123.1849,123.1408,123.1800,62346,,,,
AAPL,2021-06-04 13:20:00,123.2160,123.2242,123.1555,123.1614,44256,,,,
AAPL,2021-06-04 13:19:00,123.2517,123.2524,123.2095,123.2193,51864,,,,
AAPL,2021-06-04 13:18:00,123.2361,123.2633,123.2340,123.2489,68204,,,,
AAPL,2021-06-04 13:17:00,123.2029,123.2438,123.1983,123.2341,58010,,,,
AAPL,2021-06-04 13:16:00,123.2045,123.2095,123.1653,123.1996,82979,,,,
AAPL,2021-06-04 13:15:00,123.2242,123.2340,123.1947,123.1947,51500,,,,
AAPL,2021-06-04 13:14:00,123.1898,123.2438,123.1898,123.2272,123554,,,,
AAPL,2021-06-04 13:13:00,123.2030,123.2045,123.1849,123.1850,33240,,,,
AAPL,2021-06-04 13:12:00,123.2016,123.2340,123.1947,123.2023,100553,,,,
AAPL,2021-06-04 13:11:00,123.1555,123.2045,123.1457,123.1996,77031,,,,
AAPL,2021-06-04 13:10:00,123.1408,123.1751,123.1163,123.1604,135459,,,,
AAPL,2021-06-04 13:09:00,123.1262,123.1555,123.1163,123.1359,72487,,,,
AAPL,2021-06-04 13:08:00,123.1506,123.1653,123.1163,123.1310,92009,,,,
AAPL,2021-06-04 13:07:00,123.2193,123.2242,123.1359,123.1469,156000,,,,
AAPL,2021-06-04 13:06:00,123.2340,123.2356,123.1751,123.2144,76695,,,,
AAPL,2021-06-04 13:05:00,123.2389,123.2732,123.2242,123.2438,88084,,,,
AAPL,2021-06-04 13:04:00,123.2519,123.2519,123.2144,123.2417,64003,,,,
AAPL,2021-06-04 13:03:00,123.2389,123.2536,123.2242,123.2487,68368,,,,
AAPL,2021-06-04 13:02:00,123.2646,123.2732,123.2341,123.2389,51456,,,,
AAPL,2021-06-04 13:01:00,123.2686,123.2820,123.2340,123.2634,98474,,,,
AAPL,2021-06-04 13:00:00,123.2634,123.2781,123.2260,123.2634,89103,,,,
AAPL,2021-06-04 12:59:00,123.2536,123.2830,123.2340,123.2633,76242,,,,
AAPL,2021-06-04 12:58:00,123.2438,123.2830,123.2438,123.2536,114049,,,,
AAPL,2021-06-04 12:57:00,123.2242,123.2438,123.2144,123.2340,78727,,,,
AAPL,2021-06-04 12:56:00,123.2476,123.2633,123.2144,123.2193,64932,,,,
AAPL,2021-06-04 12:55:00,123.2340,123.2830,123.2193,123.2438,134006,,,,
AAPL,2021-06-04 12:54:00,123.3138,123.3223,123.2340,123.2389,152330,,,,
AAPL,2021-06-04 12:53:00,123.3272,123.3713,123.3125,123.3174,77696,,,,
AAPL,2021-06-04 12:52:00,123.3713,123.3811,123.3223,123.3310,102432,,,,
AAPL,2021-06-04 12:51:00,123.4946,123.4965,123.3615,123.3780,101877,,,,
AAPL,2021-06-04 12:50:00,123.4693,123.5185,123.4596,123.4989,153561,,,,
AAPL,2021-06-04 12:49:00,123.4234,123.4694,123.4106,123.4694,97422,,,,
AAPL,2021-06-04 12:48:00,123.4253,123.4400,123.4106,123.4253,60810,,,,
AAPL,2021-06-04 12:47:00,123.3811,123.4400,123.3762,123.4253,81637,,,,
AAPL,2021-06-04 12:46:00,123.3811,123.4008,123.3615,123.3762,61841,,,,
AAPL,2021-06-04 12:45:00,123.3900,123.4008,123.3517,123.3795,94104,,,,
AAPL,2021-06-04 12:44:00,123.4093,123.4302,123.3615,123.3890,186689,,,,
AAPL,2021-06-04 12:43:00,123.4204,123.4302,123.3885,123.4008,176069,,,,
AAPL,2021-06-04 12:42:00,123.4451,123.4596,123.4155,123.4266,110459,,,,
AAPL,2021-06-04 12:41:00,123.4949,123.5087,123.4400,123.4497,93898,,,,
AAPL,2021-06-04 12:40:00,123.4890,123.5162,123.4694,123.4985,78099,,,,
AAPL,2021-06-04 12:39:00,123.4694,123.5185,123.4498,123.4939,81770,,,,
AAPL,2021-06-04 12:38:00,123.5185,123.5255,123.4498,123.4645,124659,,,,
AAPL,2021-06-04 12:37:00,123.4916,123.5381,123.4890,123.5088,181433,,,,
AAPL,2021-06-04 12:36:00,123.4841,123.5276,123.4743,123.4917,129392,,,,
AAPL,2021-06-04 12:35:00,123.5234,123.5381,123.4694,123.4873,194306,,,,
AAPL,2021-06-04 12:34:00,123.5498,123.5577,123.5185,123.5234,154425,,,,
AAPL,2021-06-04 12:33:00,123.4792,123.5577,123.4792,123.5567,175624,,,,
AAPL,2021-06-04 12:32:00,123.4792,123.5087,123.4400,123.4721,199759,,,,
AAPL,2021-06-04 12:31:00,123.4386,123.4841,123.4204,123.4792,146537,,,,
AAPL,2021-06-04 12:30:00,123.4057,123.4498,123.4008,123.4400,179652,,,,
AAPL,2021-06-04 12:29:00,123.4351,123.4498,123.4008,123.4106,112341,,,,
AAPL,2021-06-04 12:28:00,123.4400,123.4596,123.4008,123.4351,180858,,,,
AAPL,2021-06-04 12:27:00,123.3483,123.4743,123.3419,123.4498,368295,,,,
AAPL,2021-06-04 12:26:00,123.3125,123.3566,123.3111,123.3468,156443,,,,
AAPL,2021-06-04 12:25:00,123.2973,123.3419,123.2732,123.3174,150724,,,,
AAPL,2021-06-04 12:24:00,123.2732,123.3517,123.2732,123.2977,241363,,,,
AAPL,2021-06-04 12:23:00,123.2633,123.2830,123.2242,123.2731,219866,,,,
AAPL,2021-06-04 12:22:00,123.1847,123.2830,123.1847,123.2585,263896,,,,
AAPL,2021-06-04 12:21:00,123.0819,123.2144,123.0784,123.1848,579122,,,,
AAPL,2021-06-04 12:20:00,123.0280,123.0966,123.0182,123.0856,376750,,,,
AAPL,2021-06-04 12:19:00,122.9887,123.0280,122.9691,123.0162,297750,,,,
AAPL,2021-06-04 12:18:00,122.8809,122.9887,122.8809,122.9887,265672,,,,
AAPL,2021-06-04 12:17:00,122.8857,122.9004,122.8710,122.8808,60906,,,,
AAPL,2021-06-04 12:16:00,122.9102,122.9102,122.8612,122.8906,111008,,,,
AAPL,2021-06-04 12:15:00,122.9398,122.9470,122.8916,122.9004,91949,,,,
AAPL,2021-06-04 12:14:00,122.9250,122.9593,122.9004,122.9397,91906,,,,
AAPL,2021-06-04 12:13:00,122.9004,122.9299,122.8710,122.9279,94250,,,,
AAPL,2021-06-04 12:12:00,122.8661,122.9102,122.8612,122.9004,141084,,,,
AAPL,2021-06-04 12:11:00,122.8416,122.8710,122.8318,122.8633,107146,,,,
AAPL,2021-06-04 12:10:00,122.7822,122.8416,122.7822,122.8367,147230,,,,
AAPL,2021-06-04 12:09:00,122.7686,122.7827,122.7533,122.7778,79379,,,,
AAPL,2021-06-04 12:08:00,122.7211,122.7729,122.7140,122.7729,77728,,,,
AAPL,2021-06-04 12:07:00,122.6993,122.7337,122.6960,122.7156,73016,,,,
AAPL,2021-06-04 12:06:00,122.6699,122.7042,122.6699,122.6944,73492,,,,
AAPL,2021-06-04 12:05:00,122.6454,122.6748,122.6356,122.6747,52387,,,,
AAPL,2021-06-04 12:04:00,122.6454,122.6552,122.6258,122.6503,105342,,,,
AAPL,2021-06-04 12:03:00,122.6621,122.6748,122.6356,122.6503,68899,,,,
AAPL,2021-06-04 12:02:00,122.6650,122.6846,122.6552,122.6601,55061,,,,
AAPL,2021-06-04 12:01:00,122.6258,122.6944,122.6209,122.6680,105422,,,,
AAPL,2021-06-04 12:00:00,122.7337,122.7533,122.6061,122.6258,225734,,,,
AAPL,2021-06-04 11:59:00,122.7238,122.7319,122.6944,122.7239,85751,,,,
AAPL,2021-06-04 11:58:00,122.7100,122.7337,122.6846,122.7190,81303,,,,
AAPL,2021-06-04 11:57:00,122.6875,122.7239,122.6846,122.7119,58445,,,,
AAPL,2021-06-04 11:56:00,122.7009,122.7140,122.6846,122.6846,78329,,,,
AAPL,2021-06-04 11:55:00,122.6988,122.7337,122.6846,122.6993,106882,,,,
AAPL,2021-06-04 11:54:00,122.7240,122.7240,122.6748,122.6944,93314,,,,
AAPL,2021-06-04 11:53:00,122.7582,122.7631,122.7140,122.7239,72413,,,,
AAPL,2021-06-04 11:52:00,122.7239,122.7612,122.7239,122.7533,64212,,,,
AAPL,2021-06-04 11:51:00,122.7386,122.7533,122.7239,122.7248,43353,,,,
AAPL,2021-06-04 11:50:00,122.7435,122.7631,122.7288,122.7386,51867,,,,
AAPL,2021-06-04 11:49:00,122.7582,122.7680,122.7240,122.7386,47380,,,,
AAPL,2021-06-04 11:48:00,122.7435,122.7631,122.7337,122.7582,34200,,,,
AAPL,2021-06-04 11:47:00,122.7743,122.7925,122.7386,122.7386,69719,,,,
AAPL,2021-06-04 11:46:00,122.7631,122.7924,122.7426,122.7798,115625,,,,
AAPL,2021-06-04 11:45:00,122.7571,122.7729,122.7140,122.7534,105213,,,,
AAPL,2021-06-04 11:44:00,122.6895,122.7729,122.6895,122.7582,152986,,,,
AAPL,2021-06-04 11:43:00,122.6846,122.6993,122.6454,122.6895,83088,,,,
AAPL,2021-06-04 11:42:00,122.7417,122.7533,122.6803,122.6829,128869,,,,
AAPL,2021-06-04 11:41:00,122.7435,122.7827,122.7239,122.7435,103697,,,,
AAPL,2021-06-04 11:40:00,122.7434,122.7716,122.7190,122.7386,101338,,,,
AAPL,2021-06-04 11:39:00,122.7435,122.7805,122.7337,122.7386,85347,,,,
AAPL,2021-06-04 11:38:00,122.7533,122.7582,122.7042,122.7386,109856,,,,
AAPL,2021-06-04 11:37:00,122.7974,122.8121,122.7239,122.7533,92837,,,,
AAPL,2021-06-04 11:36:00,122.7582,122.8023,122.7533,122.7925,77078,,,,
AAPL,2021-06-04 11:35:00,122.7827,122.8220,122.7337,122.7631,136067,,,,
AAPL,2021-06-04 11:34:00,122.8380,122.8416,122.7631,122.7761,96181,,,,
AAPL,2021-06-04 11:33:00,122.8444,122.8514,122.8220,122.8321,74930,,,,
AAPL,2021-06-04 11:32:00,122.8906,122.9004,122.8318,122.8465,91635,,,,
AAPL,2021-06-04 11:31:00,122.9495,122.9544,122.8906,122.9004,128627,,,,
AAPL,2021-06-04 11:30:00,122.9887,123.0034,122.9201,122.9495,154484,,,,
AAPL,2021-06-04 11:29:00,122.9152,122.9936,122.8857,122.9875,144493,,,,
AAPL,2021-06-04 11:28:00,122.9446,122.9446,122.8906,122.9152,135532,,,,
AAPL,2021-06-04 11:27:00,122.9593,122.9789,122.9299,122.9397,137518,,,,
AAPL,2021-06-04 11:26:00,122.9473,122.9691,122.9397,122.9593,79649,,,,
AAPL,2021-06-04 11:25:00,122.9536,122.9691,122.9397,122.9397,145106,,,,
AAPL,2021-06-04 11:24:00,122.9152,122.9642,122.9111,122.9538,121068,,,,
AAPL,2021-06-04 11:23:00,122.8906,122.9201,122.8710,122.9201,85571,,,,
AAPL,2021-06-04 11:22:00,122.9005,122.9152,122.8514,122.8857,210276,,,,
AAPL,2021-06-04 11:21:00,122.9053,122.9201,122.8906,122.9004,124743,,,,
AAPL,2021-06-04 11:20:00,122.8515,122.9102,122.8514,122.9053,165313,,,,
AAPL,2021-06-04 11:19:00,122.8367,122.8612,122.8318,122.8611,114427,,,,
AAPL,2021-06-04 11:18:00,122.8398,122.8514,122.8220,122.8318,127586,,,,
AAPL,2021-06-04 11:17:00,122.7925,122.8416,122.7729,122.8318,131489,,,,
AAPL,2021-06-04 11:16:00,122.7484,122.8220,122.7435,122.7974,162342,,,,
AAPL,2021-06-04 11:15:00,122.7337,122.8023,122.7337,122.7484,170445,,,,
AAPL,2021-06-04 11:14:00,122.7337,122.7533,122.7140,122.7281,110112,,,,
AAPL,2021-06-04 11:13:00,122.6650,122.7386,122.6650,122.7337,130906,,,,
AAPL,2021-06-04 11:12:00,122.6552,122.6650,122.6356,122.6601,53320,,,,
AAPL,2021-06-04 11:11:00,122.6499,122.6650,122.6258,122.6552,96453,,,,
AAPL,2021-06-04 11:10:00,122.6258,122.6552,122.5767,122.6474,122688,,,,
AAPL,2021-06-04 11:09:00,122.5472,122.6258,122.5178,122.6258,74118,,,,
AAPL,2021-06-04 11:08:00,122.6110,122.6159,122.5375,122.5473,72170,,,,
AAPL,2021-06-04 11:07:00,122.5914,122.6209,122.5767,122.6110,73053,,,,
AAPL,2021-06-04 11:06:00,122.6405,122.6454,122.5865,122.5963,98212,,,,
AAPL,2021-06-04 11:05:00,122.5865,122.6552,122.5865,122.6307,148831,,,,
AAPL,2021-06-04 11:04:00,122.5669,122.5963,122.5669,122.5865,102592,,,,
AAPL,2021-06-04 11:03:00,122.5375,122.5669,122.5080,122.5659,72590,,,,
AAPL,2021-06-04 11:02:00,122.5473,122.5760,122.5375,122.5375,71830,,,,
AAPL,2021-06-04 11:01:00,122.5178,122.5914,122.5178,122.5571,97676,,,,
AAPL,2021-06-04 11:00:00,122.5914,122.6356,122.4982,122.5080,175348,,,,
AAPL,2021-06-04 10:59:00,122.6110,122.6552,122.5865,122.5962,78886,,,,
AAPL,2021-06-04 10:58:00,122.6405,122.6552,122.5718,122.6091,153308,,,,
AAPL,2021-06-04 10:57:00,122.7436,122.7533,122.6356,122.6430,147506,,,,
AAPL,2021-06-04 10:56:00,122.7974,122.7974,122.7435,122.7435,92943,,,,
AAPL,2021-06-04 10:55:00,122.7582,122.8023,122.7337,122.7974,164359,,,,
AAPL,2021-06-04 10:54:00,122.7041,122.7631,122.6944,122.7631,127887,,,,
AAPL,2021-06-04 10:53:00,122.6944,122.7288,122.6846,122.7012,135856,,,,
AAPL,2021-06-04 10:52:00,122.6993,122.7140,122.6876,122.7042,124806,,,,
AAPL,2021-06-04 10:51:00,122.7139,122.7140,122.6650,122.6895,79567,,,,
AAPL,2021-06-04 10:50:00,122.6846,122.7239,122.6651,122.7091,90538,,,,
AAPL,2021-06-04 10:49:00,122.6699,122.7337,122.6699,122.6895,144682,,,,
AAPL,2021-06-04 10:48:00,122.6748,122.7042,122.6454,122.6944,127474,,,,
AAPL,2021-06-04 10:47:00,122.5570,122.7042,122.5570,122.6706,156661,,,,
AAPL,2021-06-04 10:46:00,122.5375,122.5767,122.4914,122.5571,128015,,,,
AAPL,2021-06-04 10:45:00,122.5479,122.5865,122.5178,122.5375,128527,,,,
AAPL,2021-06-04 10:44:00,122.6454,122.6650,122.5474,122.5522,101756,,,,
AAPL,2021-06-04 10:43:00,122.5865,122.6748,122.5836,122.6503,117281,,,,
